,snap_num,pos,nick,lap,gap,int,pits,t
8,15,9,Kovalainen,16,36.7,8.700,0,1:41.811
9,15,10,Vergne,16,37.8,1.100,0,1:42.208
10,15,11,Raikkonen,16,38.1,0.200,1,1:59.563
11,15,12,Schumacher,16,38.9,0.800,0,1:41.674
12,15,13,Hulkenberg,16,39.3,0.300,1,1:57.446
13,15,14,Senna,16,42.9,3.600,1,1:40.814
14,15,15,Glock,16,47.2,4.200,0,1:42.501
15,15,16,Webber,16,49.1,1.800,1,1:40.551
16,15,17,Di Resta,16,55.8,6.700,1,1:57.572
17,15,18,de la Rosa,16,56.9,1.000,0,1:44.044
18,15,19,Petrov,16,57.3,0.300,0,1:43.796
19,15,20,Karthikeyan,16,62.4,5.100,0,1:43.556
20,15,21,Grosjean,16,65.5,3.000,2,1:40.245
21,15,22,Pic,OUT,66.1,0.600,1,
22,15,23,Alonso,×,15L, ,0,
23,15,24,Rosberg,×,15L, ,0,
0,16,1,Vettel,16, , ,0,1:40.128
1,16,2,Massa,17,11.1,11.100,0,1:40.041
2,16,3,Hamilton,PIT,22.7,11.500,1,
3,16,4,Maldonado,PIT,28.6,5.800,1,
4,16,5,Ricciardo,17,29.7,1.000,0,1:41.502
5,16,6,Kobayashi,17,30.0,0.300,1,1:41.454
6,16,7,Button,17,30.5,0.400,1,1:41.456
7,16,8,Perez,OUT,22.5,1.200,1,
8,16,9,Raikkonen,17,38.5,9.300,1,1:40.025
9,16,10,Kovalainen,17,39.6,1.000,0,1:42.466
10,16,11,Vergne,17,41.2,1.600,0,1:42.937
11,16,12,Hulkenberg,17,41.3,0.100,1,1:41.593
12,16,13,Schumacher,17,42.1,0.700,0,1:42.772
13,16,14,Senna,17,44.4,2.300,1,1:41.086
14,16,15,Glock,17,50.0,5.500,0,1:42.366
15,16,16,Webber,17,50.3,0.200,1,1:40.768
16,16,17,Di Resta,17,56.9,6.600,1,1:40.688
17,16,18,de la Rosa,17,60.7,3.700,0,1:43.364
18,16,19,Petrov,17,61.3,0.600,0,1:43.644
19,16,20,Grosjean,17,66.9,5.500,2,1:41.025
