,snap_num,pos,nick,lap,gap,int,pits,t
8,16,9,Maldonado,16,16.8,2.000,0,1:40.231
9,16,10,Bottas,16,19.9,3.000,0,1:39.113
10,16,11,Ricciardo,16,21.1,1.200,1,1:39.182
11,16,12,Perez,16,21.7,0.600,1,1:39.222
12,16,13,Sutil,16,24.3,2.500,1,1:38.726
13,16,14,Di Resta,16,27.0,2.600,1,1:38.801
14,16,15,Gutierrez,16,27.6,0.500,1,1:38.253
15,16,16,Vergne,16,44.5,16.900,1,1:39.948
16,16,17,Van Der Garde,16,54.4,9.800,1,1:41.145
17,16,18,Bianchi,16,56.2,1.700,1,1:40.966
18,16,19,Pic,16,57.6,1.300,1,1:41.052
19,16,20,Chilton,16,61.9,4.300,1,1:41.027
20,16,21,Webber,16,1L,88.000,1,1:37.356
21,16,22,Massa,×,12L, ,0,
0,17,1,Vettel,17, , ,1,1:37.468
1,17,2,Grosjean,17,3.4,3.400,1,1:36.757
2,17,3,Button,17,6.1,2.600,0,1:38.515
3,17,4,Hulkenberg,17,8.7,2.600,0,1:39.118
4,17,5,Hamilton,17,9.7,0.900,1,1:38.656
5,17,6,Raikkonnen,17,10.9,1.200,1,1:37.511
6,17,7,Rosberg,17,13.3,2.400,0,1:39.436
7,17,8,Alonso,17,14.8,1.400,1,1:37.600
8,17,9,Maldonado,17,18.4,3.600,0,1:39.205
9,17,10,Bottas,17,21.3,2.800,0,1:39.011
10,17,11,Ricciardo,17,22.7,1.400,1,1:39.233
11,17,12,Perez,17,23.3,0.600,1,1:39.220
12,17,13,Sutil,17,25.3,1.900,1,1:38.571
13,17,14,Di Resta,17,28.1,2.800,1,1:38.733
14,17,15,Gutierrez,17,28.8,0.600,1,1:38.808
15,17,16,Vergne,17,46.3,17.400,1,1:39.307
16,17,17,Van Der Garde,17,57.6,11.300,1,1:40.810
17,17,18,Bianchi,17,59.6,2.000,1,1:41.026
18,17,19,Pic,17,60.8,1.100,1,1:40.840
19,17,20,Chilton,17,64.9,4.100,1,1:40.644
20,17,21,Webber,16,1L,84.400,1,1:37.378
21,17,22,Massa,×,13L, ,0,
0,18,1,Vettel,18, , ,1,1:37.711
1,18,2,Grosjean,18,3.5,3.500,1,1:37.533
2,18,3,Button,18,7.4,3.800,0,1:38.754
3,18,4,Hulkenberg,18,10.5,3.100,0,1:39.261
4,18,5,Hamilton,18,11.0,0.400,1,1:38.803
5,18,6,Raikkonnen,18,11.5,0.400,1,1:38.075
6,18,7,Alonso,18,14.9,3.300,1,1:37.529
7,18,8,Rosberg,OUT,17.7,2.800,1,
8,18,9,Maldonado,18,20.3,2.600,0,1:39.334
9,18,10,Bottas,18,23.2,2.800,0,1:39.351
10,18,11,Ricciardo,18,24.4,1.100,1,1:39.118
11,18,12,Perez,18,25.0,0.600,1,1:39.095
