,snap_num,pos,nick,lap,gap,int,pits,t
7,18,8,Maldonado,18,23.6,10.700,0,1:47.402
8,18,9,Hulkenberg,18,26.8,3.100,1,1:45.452
9,18,10,Grosjean,18,27.6,0.800,1,1:45.571
10,18,11,Schumacher,18,34.7,7.000,1,1:46.046
11,18,12,Ricciardo,18,36.6,1.800,1,1:45.213
12,18,13,Di Resta,18,38.0,1.400,1,2:03.326
13,18,14,Vergne,18,39.1,1.000,1,1:45.906
14,18,15,Senna,18,40.3,1.100,1,1:46.451
15,18,16,Kovalainen,18,59.4,19.100,1,1:47.553
16,18,17,Pic,18,61.0,1.600,0,1:49.948
17,18,18,Petrov,18,64.7,3.600,1,1:48.505
18,18,19,Glock,18,67.3,2.500,1,1:48.818
19,18,20,de la Rosa,PIT,72.4,5.100,1,
20,18,21,Karthikeyan,18,75.4,2.900,0,1:51.860
21,18,22,Kobayashi,17,1L,43.200,2,1:51.705
22,18,23,Rosberg,×,16L, ,0,
23,18,24,Button,×,17L, ,0,
0,19,1,Vettel,19, , ,1,1:44.660
1,19,2,Webber,19,5.6,5.600,1,1:45.158
2,19,3,Alonso,19,8.7,3.100,1,1:44.997
3,19,4,Hamilton,19,9.8,1.100,1,1:44.977
4,19,5,Massa,19,12.4,2.500,1,1:45.086
5,19,6,Raikkonen,19,14.9,2.400,1,1:44.614
6,19,7,Perez,PIT,22.0,7.100,1,
7,19,8,Maldonado,19,26.6,11.700,0,1:47.308
8,19,9,Hulkenberg,19,28.0,1.300,1,1:45.527
9,19,10,Grosjean,19,28.6,0.600,1,1:45.349
10,19,11,Schumacher,19,36.8,8.100,1,1:46.435
11,19,12,Ricciardo,19,37.9,1.000,1,1:45.618
12,19,13,Di Resta,19,39.9,2.000,1,1:46.184
13,19,14,Vergne,19,41.0,1.000,1,1:46.215
14,19,15,Senna,19,42.5,1.400,1,1:46.516
15,19,16,Kovalainen,19,63.6,21.100,1,1:48.482
16,19,17,Petrov,19,67.6,4.000,1,1:47.246
17,19,18,Pic,OUT,69.7,2.000,1,
18,19,19,Glock,19,70.3,0.600,1,1:47.381
19,19,20,Karthikeyan,19,83.6,13.200,0,1:52.445
20,19,21,de la Rosa,×,2L, ,1,
21,19,22,Kobayashi,PIT,1L,54.800,3,
22,19,23,Rosberg,×,17L, ,0,
23,19,24,Button,×,18L, ,0,
0,20,1,Vettel,19, , ,1,1:44.660
1,20,2,Webber,19,5.6,5.600,1,1:45.158
2,20,3,Alonso,19,8.7,3.100,1,1:44.997
3,20,4,Hamilton,19,9.8,1.100,1,1:44.977
4,20,5,Massa,19,12.4,2.500,1,1:45.086
5,20,6,Raikkonen,19,14.9,2.400,1,1:44.614
6,20,7,Perez,PIT,22.0,7.100,1,
7,20,8,Maldonado,19,26.6,11.700,0,1:47.308
8,20,9,Hulkenberg,19,28.0,1.300,1,1:45.527
9,20,10,Grosjean,19,28.6,0.600,1,1:45.349
10,20,11,Schumacher,19,36.8,8.100,1,1:46.435
11,20,12,Ricciardo,19,37.9,1.000,1,1:45.618
12,20,13,Di Resta,19,39.9,2.000,1,1:46.184
13,20,14,Vergne,19,41.0,1.000,1,1:46.215
14,20,15,Senna,19,42.5,1.400,1,1:46.516
15,20,16,Kovalainen,19,63.6,21.100,1,1:48.482
16,20,17,Petrov,19,67.6,4.000,1,1:47.246
17,20,18,Pic,OUT,69.7,2.000,1,
18,20,19,Glock,19,70.3,0.600,1,1:47.381
19,20,20,Karthikeyan,19,83.6,13.200,0,1:52.445
20,20,21,de la Rosa,×,2L, ,1,
21,20,22,Kobayashi,PIT,1L,54.800,3,
22,20,23,Rosberg,×,17L, ,0,
23,20,24,Button,×,18L, ,0,
0,21,1,Vettel,19, , ,1,1:44.660
1,21,2,Webber,19,5.6,5.600,1,1:45.158
2,21,3,Alonso,19,8.7,3.100,1,1:44.997
3,21,4,Hamilton,19,9.8,1.100,1,1:44.977
4,21,5,Massa,19,12.4,2.500,1,1:45.086
5,21,6,Raikkonen,19,14.9,2.400,1,1:44.614
6,21,7,Perez,PIT,22.0,7.100,1,
7,21,8,Maldonado,19,26.6,11.700,0,1:47.308
8,21,9,Hulkenberg,19,28.0,1.300,1,1:45.527
