,snap_num,pos,nick,lap,gap,int,pits,t
10,17,11,Raikkonen,10,24.8,0.600,0,1:58.637
11,17,12,Hulkenberg,10,25.4,0.600,0,1:58.384
12,17,13,Perez,10,26.1,0.600,0,1:58.382
13,17,14,Vergne,10,28.7,2.600,0,1:57.999
14,17,15,Ricciardo,10,31.1,2.300,0,1:58.519
15,17,16,Senna,10,33.3,2.100,0,1:58.905
16,17,17,Kovalainen,10,34.9,1.600,0,2:01.083
17,17,18,Kobayashi,10,38.2,3.300,0,2:00.852
18,17,19,Glock,10,39.1,0.900,0,2:02.696
19,17,20,Pic,10,42.6,3.400,0,2:00.082
20,17,21,de la Rosa,10,50.2,7.600,0,2:00.579
21,17,22,Karthikeyan,10,55.8,5.600,0,1:59.728
22,17,23,Petrov,10,69.5,13.700,1,1:57.823
23,17,24,Massa,10,75.9,6.300,1,1:55.732
0,18,1,Hamilton,10, , ,0,1:57.220
1,18,2,Vettel,10,2.7,2.700,0,1:58.218
2,18,3,Button,10,5.2,2.500,0,1:56.309
3,18,4,Maldonado,10,8.9,2.700,0,1:56.445
4,18,5,Alonso,10,12.6,3.600,0,1:56.787
5,18,6,Di Resta,10,15.2,2.500,0,1:57.214
6,18,7,Grosjean,10,19.4,4.200,0,1:57.406
7,18,8,Rosberg,10,21.5,2.000,0,1:57.963
8,18,9,Webber,OUT,23.4,1.900,1,
9,18,10,Schumacher,10,24.1,0.600,0,1:58.512
10,18,11,Raikkonen,10,24.8,0.600,0,1:58.637
11,18,12,Hulkenberg,10,25.4,0.600,0,1:58.384
12,18,13,Perez,10,26.1,0.600,0,1:58.382
13,18,14,Vergne,10,28.7,2.600,0,1:57.999
14,18,15,Ricciardo,10,31.1,2.300,0,1:58.519
15,18,16,Senna,10,33.3,2.100,0,1:58.905
16,18,17,Kovalainen,10,34.9,1.600,0,2:01.083
17,18,18,Kobayashi,10,38.2,3.300,0,2:00.852
18,18,19,Glock,10,39.1,0.900,0,2:02.696
19,18,20,Pic,10,42.6,3.400,0,2:00.082
20,18,21,de la Rosa,10,50.2,7.600,0,2:00.579
21,18,22,Karthikeyan,10,55.8,5.600,0,1:59.728
22,18,23,Petrov,10,69.5,13.700,1,1:57.823
23,18,24,Massa,10,75.9,6.300,1,1:55.732
0,19,1,Hamilton,10, , ,0,1:57.220
1,19,2,Vettel,10,2.7,2.700,0,1:58.218
2,19,3,Button,10,5.2,2.500,0,1:56.309
3,19,4,Maldonado,10,8.9,2.700,0,1:56.445
4,19,5,Alonso,10,12.6,3.600,0,1:56.787
5,19,6,Di Resta,10,15.2,2.500,0,1:57.214
6,19,7,Grosjean,10,19.4,4.200,0,1:57.406
7,19,8,Rosberg,10,21.5,2.000,0,1:57.963
8,19,9,Webber,OUT,23.4,1.900,1,
9,19,10,Schumacher,10,24.1,0.600,0,1:58.512
10,19,11,Raikkonen,10,24.8,0.600,0,1:58.637
11,19,12,Hulkenberg,10,25.4,0.600,0,1:58.384
12,19,13,Perez,10,26.1,0.600,0,1:58.382
