,snap_num,pos,nick,lap,gap,int,pits,t
0,19,1,Vettel,19, , ,1,1:39.591
1,19,2,Grosjean,19,5.1,5.100,1,1:39.469
2,19,3,Raikkonen,19,7.2,1.700,1,1:39.435
3,19,4,Webber,20,15.4,8.500,1,1:40.921
4,19,5,Button,20,17.7,2.300,1,1:40.783
5,19,6,Hamilton,20,19.2,1.400,1,1:40.561
6,19,7,Alonso,20,22.7,3.400,1,1:40.864
7,19,8,Rosberg,20,24.1,1.400,1,1:40.696
8,19,9,Massa,20,26.3,2.100,1,1:41.261
9,19,10,Perez,20,27.9,1.600,1,1:41.455
10,19,11,Maldonado,20,28.9,0.900,1,1:40.614
11,19,12,Di Resta,20,29.7,0.700,1,1:40.631
12,19,13,Schumacher,20,32.7,3.000,1,1:40.823
13,19,14,Kobayashi,20,38.2,5.400,1,1:40.865
14,19,15,Hulkenberg,OUT,39.8,1.500,2,
15,19,16,Senna,20,41.5,1.700,1,1:41.518
16,19,17,Vergne,20,43.8,2.200,1,1:41.570
17,19,18,Petrov,20,47.6,3.800,1,1:41.772
18,19,19,Ricciardo,20,48.8,1.100,1,1:42.083
19,19,20,Pic,20,66.7,17.900,1,1:41.881
20,19,21,Kovalainen,20,73.4,8.700,2,1:41.709
21,19,22,Glock,20,74.4,1.000,1,1:44.022
22,19,23,de la Rosa,20,80.9,6.400,1,1:44.050
23,19,24,Karthikeyan,20,93.0,12.000,1,1:43.812
0,20,1,Vettel,21, , ,1,1:39.872
1,20,2,Grosjean,21,5.4,5.400,1,1:40.192
2,20,3,Raikkonen,21,6.4,1.000,1,1:39.447
3,20,4,Webber,21,16.2,9.700,1,1:40.699
4,20,5,Button,21,19.0,2.700,1,1:41.118
5,20,6,Hamilton,21,20.2,1.100,1,1:40.822
6,20,7,Alonso,21,23.9,3.700,1,1:41.078
7,20,8,Rosberg,21,25.4,1.400,1,1:41.138
8,20,9,Massa,21,28.0,2.600,1,1:41.628
9,20,10,Perez,21,29.6,1.500,1,1:41.571
10,20,11,Maldonado,21,30.1,0.400,1,1:41.054
11,20,12,Di Resta,21,30.7,0.500,1,1:40.860
12,20,13,Schumacher,21,34.0,3.300,1,1:41.162
13,20,14,Kobayashi,21,38.9,4.800,1,1:40.585
14,20,15,Senna,21,43.1,4.100,1,1:41.458
15,20,16,Vergne,21,45.3,2.200,1,1:41.379
16,20,17,Petrov,21,49.5,4.200,1,1:41.731
17,20,18,Ricciardo,21,51.0,1.400,1,1:42.048
18,20,19,Hulkenberg,21,57.7,6.700,2,1:57.789
19,20,20,Pic,21,68.8,11.100,1,1:41.988
20,20,21,Kovalainen,21,74.7,8.000,2,1:41.128
21,20,22,Glock,21,77.6,2.900,1,1:43.007
22,20,23,de la Rosa,21,85.5,7.800,1,1:44.432
23,20,24,Karthikeyan,21,97.5,12.000,1,1:44.383
0,21,1,Vettel,22, , ,1,1:40.280
1,21,2,Grosjean,22,5.4,5.400,1,1:40.267
2,21,3,Raikkonen,22,6.1,0.700,1,1:39.998
3,21,4,Webber,22,16.9,10.700,1,1:41.000
4,21,5,Button,22,20.0,3.100,1,1:41.336
5,21,6,Hamilton,22,21.2,1.200,1,1:41.358
6,21,7,Alonso,22,24.9,3.600,1,1:41.240
7,21,8,Rosberg,22,26.6,1.700,1,1:41.469
8,21,9,Massa,22,29.9,3.300,1,1:42.163
9,21,10,Di Resta,22,30.6,0.600,1,1:40.183
10,21,11,Maldonado,22,31.6,1.000,1,1:41.742
11,21,12,Schumacher,22,35.2,3.500,1,1:41.419
12,21,13,Perez,OUT,35.7,0.400,2,
13,21,14,Kobayashi,22,39.0,3.300,1,1:40.329
14,21,15,Senna,22,43.9,4.900,1,1:41.139
