,snap_num,pos,nick,lap,gap,int,pits,t
7,21,8,Schumacher,21,13.4,0.400,0,1:20.585
8,21,9,Hulkenberg,21,14.4,1.000,0,1:20.379
9,21,10,Senna,21,16.2,1.800,0,1:20.500
10,21,11,Di Resta,21,18.3,2.000,0,1:20.294
11,21,12,Ricciardo,21,19.2,0.800,0,1:20.461
12,21,13,Kovalainen,21,21.4,2.200,0,1:21.008
13,21,14,Button,21,22.6,1.100,0,1:20.524
14,21,15,Perez,21,26.4,3.800,0,1:19.580
15,21,16,Glock,21,30.3,3.900,0,1:21.055
16,21,17,Pic,21,34.1,3.800,0,1:20.955
17,21,18,Karthikeyan,21,45.1,10.900,0,1:22.043
18,21,19,Vergne,21,51.1,5.900,1,1:19.726
19,21,20,Petrov,×,5L, ,2,
20,21,21,Kobayashi,×,15L, ,2,
21,21,22,de la Rosa,×,20L, ,1,
22,21,23,Grosjean,×,20L, ,0,
23,21,24,Maldonado,×,20L, ,0,
0,22,1,Webber,22, , ,0,1:19.907
1,22,2,Rosberg,22,1.9,1.900,0,1:19.554
2,22,3,Hamilton,22,4.2,1.900,0,1:19.711
3,22,4,Alonso,22,5.6,1.300,0,1:19.165
4,22,5,Massa,22,7.3,1.700,0,1:19.330
5,22,6,Vettel,22,11.0,3.600,0,1:20.137
6,22,7,Raikkonen,22,14.0,3.000,0,1:20.667
7,22,8,Schumacher,22,14.5,0.500,0,1:20.738
8,22,9,Hulkenberg,22,15.3,0.800,0,1:20.552
9,22,10,Senna,22,17.0,1.700,0,1:20.450
10,22,11,Di Resta,22,19.2,2.200,0,1:20.576
11,22,12,Ricciardo,22,19.8,0.500,0,1:20.340
12,22,13,Kovalainen,22,23.0,3.100,0,1:21.219
13,22,14,Button,22,23.9,0.900,0,1:20.964
14,22,15,Perez,22,26.6,2.700,0,1:19.876
15,22,16,Glock,22,31.6,4.900,0,1:20.928
16,22,17,Pic,22,35.7,4.000,0,1:21.190
17,22,18,Karthikeyan,22,47.6,11.900,0,1:22.186
18,22,19,Vergne,22,51.0,3.400,1,1:19.649
19,22,20,Petrov,×,6L, ,2,
20,22,21,Kobayashi,×,16L, ,2,
21,22,22,de la Rosa,×,21L, ,1,
22,22,23,Grosjean,×,21L, ,0,
23,22,24,Maldonado,×,21L, ,0,
0,23,1,Webber,23, , ,0,1:19.287
1,23,2,Rosberg,23,2.2,2.200,0,1:19.656
2,23,3,Hamilton,23,4.8,2.500,0,1:19.900
3,23,4,Alonso,23,5.3,1.100,0,1:19.657
4,23,5,Massa,23,7.0,1.600,0,1:19.547
5,23,6,Vettel,23,10.9,3.900,0,1:19.819
6,23,7,Raikkonen,23,14.4,3.500,0,1:20.331
7,23,8,Schumacher,23,15.2,0.800,0,1:20.629
8,23,9,Hulkenberg,23,16.1,0.900,0,1:20.741
9,23,10,Senna,23,17.7,1.500,0,1:20.608
10,23,11,Di Resta,23,19.7,2.000,0,1:20.405
11,23,12,Ricciardo,23,20.5,0.700,0,1:20.602
12,23,13,Kovalainen,23,23.4,2.900,0,1:20.365
