,snap_num,pos,nick,lap,gap,int,pits,t
18,21,19,Kovalainen,22,1L,1.500,2,1:58.105
19,21,20,de la Rosa,22,1L,7.500,2,1:46.629
20,21,21,Grosjean,×,17L, ,0,
21,21,22,Maldonado,×,21L, ,0,
22,21,23,Perez,×,22L, ,0,
23,21,24,Senna,×,22L, ,0,
0,22,1,Hulkenberg,23, , ,0,1:19.938
1,22,2,Button,23,1.2,1.200,0,1:19.880
2,22,3,Hamilton,23,45.0,43.700,2,1:20.677
3,22,4,Alonso,23,65.0,20.000,2,1:21.442
4,22,5,Vettel,23,67.9,2.900,2,1:29.474
5,22,6,Kobayashi,23,79.8,2.300,2,1:31.050
6,22,7,Webber,23,75.6,6.900,2,1:20.804
7,22,8,Di Resta,23,77.7,2.000,2,1:20.713
8,22,9,Ricciardo,22,1L,7.000,2,1:21.350
9,22,10,Raikkonen,22,1L,2.700,2,1:20.550
10,22,11,Massa,22,1L,3.200,2,1:20.428
11,22,12,Glock,22,1L,4.400,2,1:21.549
12,22,13,Vergne,22,1L,7.100,2,1:37.991
13,22,14,Petrov,22,1L,5.400,2,1:20.981
14,22,15,Schumacher,22,1L,11.200,3,1:20.491
15,22,16,Kovalainen,22,1L,5.700,2,1:22.453
16,22,17,Pic,22,1L,3.500,2,1:42.973
17,22,18,de la Rosa,22,1L,4.700,2,1:23.247
18,22,19,Karthikeyan,22,1L,10.100,2,1:47.883
19,22,20,Rosberg,22,1L,8.200,3,1:50.750
20,22,21,Grosjean,×,17L, ,0,
21,22,22,Maldonado,×,21L, ,0,
22,22,23,Perez,×,22L, ,0,
23,22,24,Senna,×,22L, ,0,
0,23,1,Hulkenberg,23, , ,0,1:19.938
1,23,2,Button,23,1.2,1.200,0,1:19.880
2,23,3,Hamilton,23,47.8,46.500,2,1:22.739
3,23,4,Alonso,23,74.8,27.000,2,1:29.722
4,23,5,Vettel,23,77.5,2.600,2,1:29.474
5,23,6,Kobayashi,23,79.8,2.300,2,1:31.050
6,23,7,Webber,23,75.6,6.900,2,1:20.804
7,23,8,Di Resta,23,77.7,2.000,2,1:20.713
8,23,9,Ricciardo,22,1L,7.000,2,1:21.350
9,23,10,Raikkonen,22,1L,2.700,2,1:20.550
10,23,11,Massa,22,1L,3.200,2,1:20.428
11,23,12,Glock,22,1L,4.400,2,1:21.549
12,23,13,Vergne,22,1L,7.100,2,1:37.991
13,23,14,Petrov,22,1L,5.400,2,1:20.981
14,23,15,Schumacher,22,1L,11.200,3,1:20.491
15,23,16,Kovalainen,22,1L,5.700,2,1:22.453
16,23,17,Pic,22,1L,3.500,2,1:42.973
17,23,18,de la Rosa,22,1L,4.700,2,1:23.247
18,23,19,Karthikeyan,22,1L,10.100,2,1:47.883
19,23,20,Rosberg,22,1L,8.200,3,1:50.750
