,snap_num,pos,nick,lap,gap,int,pits,t
4,17,5,Hulkenberg,17,17.1,2.900,0,1:44.680
5,17,6,Perez,17,18.2,1.100,0,1:44.705
6,17,7,Alonso,17,21.1,2.800,0,1:44.878
7,17,8,Bottas,17,22.0,0.900,0,1:44.702
8,17,9,Di Resta,17,25.2,3.200,0,1:45.323
9,17,10,Ricciardo,17,26.8,1.600,0,1:45.500
10,17,11,Rosberg,17,27.7,0.800,0,1:45.538
11,17,12,Kovalainen,17,28.3,0.600,0,1:45.553
12,17,13,Massa,17,29.8,1.400,0,1:45.386
13,17,14,Button,17,30.6,0.800,0,1:45.469
14,17,15,Vergne,17,32.0,1.300,0,1:45.381
15,17,16,Gutierrez,17,33.8,1.800,1,1:45.059
16,17,17,Bianchi,17,48.7,14.900,0,1:46.631
17,17,18,Van Der Garde,17,49.9,1.100,0,1:46.535
18,17,19,Pic,17,50.9,1.000,0,1:46.637
19,17,20,Maldonado,17,66.9,15.900,1,1:45.685
20,17,21,Chilton,17,70.5,3.500,1,1:46.804
21,17,22,Sutil,×,16L, ,0,
0,18,1,Vettel,18, , ,0,1:43.347
1,18,2,Grosjean,18,6.3,6.300,0,1:44.277
2,18,3,Webber,18,11.2,4.900,0,1:44.212
3,18,4,Hamilton,18,15.3,4.000,0,1:44.787
4,18,5,Hulkenberg,18,18.0,2.700,0,1:44.587
5,18,6,Perez,18,19.5,1.400,0,1:44.935
6,18,7,Alonso,18,22.3,2.800,0,1:44.902
7,18,8,Bottas,18,23.4,1.000,0,1:45.025
8,18,9,Di Resta,18,27.1,3.700,0,1:45.539
9,18,10,Ricciardo,18,28.5,1.300,0,1:45.261
10,18,11,Rosberg,18,29.3,0.800,0,1:45.300
11,18,12,Kovalainen,18,29.9,0.500,0,1:45.220
12,18,13,Massa,18,31.6,1.600,0,1:45.432
13,18,14,Button,18,32.5,0.900,0,1:45.463
14,18,15,Vergne,18,33.8,1.300,0,1:45.463
15,18,16,Gutierrez,18,35.1,1.200,1,1:44.882
16,18,17,Bianchi,18,51.8,16.600,0,1:46.646
17,18,18,Van Der Garde,18,52.8,1.000,0,1:46.554
18,18,19,Pic,18,54.0,1.100,0,1:46.686
19,18,20,Maldonado,18,69.0,14.900,1,1:45.692
20,18,21,Chilton,18,74.2,5.200,1,1:47.416
21,18,22,Sutil,×,17L, ,0,
0,19,1,Vettel,19, , ,0,1:43.516
1,19,2,Grosjean,19,6.9,6.900,0,1:43.966
2,19,3,Webber,19,12.0,5.100,0,1:44.159
3,19,4,Hamilton,19,16.4,4.300,0,1:44.448
4,19,5,Hulkenberg,19,19.5,3.000,0,1:44.772
5,19,6,Perez,19,21.1,1.600,0,1:44.952
6,19,7,Alonso,19,23.3,2.100,0,1:44.303
7,19,8,Bottas,19,24.3,1.000,0,1:44.276
8,19,9,Di Resta,19,29.1,4.700,0,1:45.298
9,19,10,Ricciardo,19,30.5,1.400,0,1:45.405
10,19,11,Rosberg,19,31.2,0.600,0,1:45.235
11,19,12,Kovalainen,OUT,32.2,0.900,1,
12,19,13,Massa,19,33.6,1.400,0,1:45.397
13,19,14,Button,19,34.3,0.600,0,1:45.122
14,19,15,Vergne,19,35.9,1.600,0,1:45.404
15,19,16,Gutierrez,19,36.8,0.800,1,1:45.034
16,19,17,Bianchi,19,54.8,17.900,0,1:46.339
17,19,18,Van Der Garde,19,55.8,1.000,0,1:46.325
18,19,19,Pic,19,57.0,1.200,0,1:46.352
19,19,20,Maldonado,19,71.3,14.200,1,1:45.642
20,19,21,Chilton,19,78.5,7.100,1,1:47.564
21,19,22,Sutil,×,18L, ,0,
0,20,1,Vettel,20, , ,0,1:43.252
1,20,2,Grosjean,20,7.4,7.400,0,1:44.020
2,20,3,Webber,20,12.5,5.100,0,1:44.021
3,20,4,Hamilton,20,17.6,5.000,0,1:44.771
4,20,5,Hulkenberg,20,20.5,2.900,0,1:44.606
5,20,6,Perez,20,22.2,1.600,0,1:44.589
6,20,7,Alonso,20,24.2,2.000,0,1:44.407
7,20,8,Bottas,20,25.2,1.000,0,1:44.444
8,20,9,Di Resta,20,30.7,5.500,0,1:45.160
9,20,10,Ricciardo,20,32.1,1.300,0,1:45.064
10,20,11,Rosberg,20,32.8,0.700,0,1:45.100
11,20,12,Massa,20,35.3,2.400,0,1:45.189
12,20,13,Button,20,36.3,1.000,0,1:45.582
13,20,14,Vergne,20,37.5,1.100,0,1:45.150
14,20,15,Gutierrez,20,38.1,0.500,1,1:44.832
15,20,16,Kovalainen,20,53.8,15.700,1,2:05.142
16,20,17,Bianchi,20,57.7,3.900,0,1:46.474
17,20,18,Van Der Garde,20,58.8,1.100,0,1:46.537
18,20,19,Pic,20,60.0,1.200,0,1:46.551
19,20,20,Maldonado,20,73.4,13.300,1,1:45.613
20,20,21,Chilton,20,81.5,8.000,1,1:46.509
21,20,22,Sutil,×,19L, ,0,
0,21,1,Vettel,21, , ,0,1:43.299
1,21,2,Grosjean,21,7.8,7.800,0,1:43.647
2,21,3,Webber,21,12.8,4.900,0,1:43.482
3,21,4,Hamilton,21,18.4,5.600,0,1:44.059
4,21,5,Hulkenberg,21,22.0,3.500,0,1:44.701
5,21,6,Perez,21,23.6,1.500,0,1:44.629
6,21,7,Alonso,21,25.1,1.500,0,1:44.210
7,21,8,Bottas,21,26.5,1.300,0,1:44.541
8,21,9,Di Resta,21,32.6,6.000,0,1:45.101
9,21,10,Rosberg,21,34.6,1.900,0,1:45.000
10,21,11,Ricciardo,21,35.4,0.800,0,1:46.570
11,21,12,Massa,21,37.0,1.600,0,1:44.999
